Gene_description	GC_content	GC_Stretch
ENSGALG00010024208|SERPIND1|1479	42.06	3.32
ENSGALG00010006503|LRRC19|1212	36.88	3.21739130434783
ENSGALG00010025983|RNF26|1410	64.89	4.27868852459016
ENSGALG00010015155|HMOX1|1050	55.52	3.8
ENSGALG00010002161|CDKL5|2949	46.25	3.68992248062015
ENSGALG00010013556|RASL11B|726	58.13	4.8
ENSGALG00010025597|SCN2A|6021	41.02	3.39583333333333
ENSGALG00010001599|TBL1X|1545	46.80	3.45
ENSGALG00010017460|SERPINA10|1416	35.45	3.29032258064516
ENSGALG00010028001|SBNO2|4008	51.80	3.7536231884058
ENSGALG00010026287|NASP|1395	50.11	4.04761904761905
ENSGALG00010004341||1326	66.59	4.57142857142857
ENSGALG00010007975|ANKRD11|8124	53.20	4.08096280087527
ENSGALG00010001194|POT1|2400	37.58	3.31818181818182
ENSGALG00010026205||4464	57.26	3.75399361022364
ENSGALG00010005363|RDX|1668	41.97	3.51020408163265
ENSGALG00010024373|TCAP|405	73.58	5.35
ENSGALG00010029492|SDK2|6534	63.59	4.33804060017652
ENSGALG00010014897|COL8A2|1920	69.74	5.42783505154639
ENSGALG00010021159|MMD2|780	59.87	4.07692307692308
ENSGALG00010016398|SEPTIN6|1173	44.59	3.60975609756098
ENSGALG00010001786|P2RY8|1074	43.76	3.28
ENSGALG00010014427|TMEM267|648	45.37	3.39285714285714
ENSGALG00010025048|ESYT2|2577	46.68	4.32692307692308
ENSGALG00010005926|NUDT5|609	44.33	3.31578947368421
ENSGALG00010008469|NOCT|1239	55.93	4.06172839506173
ENSGALG00010003160|KIDINS220|5343	43.23	3.48520710059172
ENSGALG00010025562|GRAMD1B|2217	51.15	3.78861788617886
ENSGALG00010018555|UBN1|2694	50.22	3.66666666666667
ENSGALG00010024465|SENP1|1626	52.28	3.73469387755102
ENSGALG00010007786|SAMSN1|1998	43.09	3.46575342465753
ENSGALG00010011712|DCAF12L2|1284	49.14	3.9344262295082
ENSGALG00010017300|TRPM7|5607	41.11	3.50909090909091
ENSGALG00010007404|FOLH1|2310	43.68	3.48148148148148
ENSGALG00010022749|HSPA12A|1887	46.58	3.575
ENSGALG00010019278|JPT2|525	47.81	3.76
ENSGALG00010009780|MFSD2B|1704	49.12	4.31884057971014
ENSGALG00010026671|TAF8|873	51.78	3.89130434782609
ENSGALG00010011871|CCT2|1644	44.46	3.26229508196721
ENSGALG00010014442|SHISA3|726	71.21	5.23287671232877
ENSGALG00010012753|GTPBP1|2007	56.10	4.18897637795276
ENSGALG00010007382|EIF2AK2|1653	40.35	3.32142857142857
ENSGALG00010026836||1320	61.29	3.80582524271845
ENSGALG00010027513|SEMA3G|2286	63.21	4.49726775956284
ENSGALG00010003820|SH3YL1|1017	40.90	3.28
ENSGALG00010015213|RUBCN|3090	57.44	3.88775510204082
ENSGALG00010008850|CYSTM1|336	63.39	4
ENSGALG00010021534|KIFC3|2592	66.74	4.56521739130435
ENSGALG00010008636|AGTPBP1|3828	40.57	3.40677966101695
ENSGALG00010005118|PRTFDC1|657	41.10	5.15384615384615
ENSGALG00010028292||1938	54.64	4.36029411764706
ENSGALG00010011222|RCL1|1071	48.55	4.17307692307692
ENSGALG00010012445|SOBP|2526	51.78	3.75757575757576
ENSGALG00010029382|GTF2IRD1|2916	54.53	4.01047120418848
ENSGALG00010003212|LTB4R|1095	64.75	4.16822429906542
ENSGALG00010009079|KCTD15|636	45.13	3.53846153846154
ENSGALG00010024974|CD44|2385	46.50	3.6
ENSGALG00010024084||366	53.01	3.62068965517241
ENSGALG00010004056|SHROOM3|5958	53.59	3.8
ENSGALG00010028580|PRUNE1|1269	69.35	4.93162393162393
ENSGALG00010015486|MTFR1L|918	47.82	3.63888888888889
ENSGALG00010002274||1392	59.27	4.19090909090909
ENSGALG00010008234|COMMD10|654	52.29	4.09677419354839
ENSGALG00010023807|MRPL10|1074	63.87	4.54651162790698
ENSGALG00010029165|RAC3|975	62.36	5.27631578947368
ENSGALG00010009031|SPIN1|795	41.89	3.23076923076923
ENSGALG00010003206||1050	49.52	3.94736842105263
ENSGALG00010009000|FAM149B1|1809	51.19	3.90322580645161
ENSGALG00010025913|EIF2B3|1314	46.73	3.95098039215686
ENSGALG00010029426|ZNF750|2154	44.61	3.63157894736842
ENSGALG00010012986|TMEM184B|1233	53.04	3.55263157894737
ENSGALG00010011116|TAPT1|1773	45.01	4.73770491803279
ENSGALG00010028576||522	66.86	4.46428571428571
ENSGALG00010001827|PDZRN4|1062	47.36	3.37209302325581
ENSGALG00010028738||1467	68.58	5.06106870229008
ENSGALG00010020692|TUB|1452	46.28	3.64705882352941
ENSGALG00010000298|SLC35E4|1023	72.14	5.02752293577982
ENSGALG00010025103|GSK3A|1224	47.39	3.66037735849057
ENSGALG00010013428|BPGM|873	47.54	3.4390243902439
ENSGALG00010003077|EIF2S3|1353	44.57	3.52727272727273
ENSGALG00010028508||396	64.14	4.44117647058824
ENSGALG00010025914||1227	47.19	3.33898305084746
ENSGALG00010029668|CRCP|639	53.21	4.12121212121212
ENSGALG00010029879||2085	48.97	3.52941176470588
ENSGALG00010010599|F2RL1|1482	47.84	4.26470588235294
ENSGALG00010003985|PRMT5|1935	68.22	5.57861635220126
ENSGALG00010021772|TSN|681	54.33	4.38235294117647
ENSGALG00010001865|CYBB|1575	46.54	3.67741935483871
ENSGALG00010029170|DCXR|765	57.52	4.75
ENSGALG00010020946|CTBS|969	49.74	3.98181818181818
ENSGALG00010014766|F10|1395	43.30	3.63636363636364
ENSGALG00010009408|GTF2H2|1188	45.12	3.30434782608696
ENSGALG00010013349|ETS2|1440	46.81	3.35211267605634
ENSGALG00010016374|FRMD5|699	59.80	4.61904761904762
ENSGALG00010001826|HOXA7|660	54.55	4.46153846153846
ENSGALG00010004291||420	50.71	3.33333333333333
ENSGALG00010029223|NME2|738	55.28	4.12
ENSGALG00010004424|MRPL18|546	53.11	3.92307692307692
ENSGALG00010016362|NUP62|1725	57.10	4.17647058823529
ENSGALG00010003925|SEC31A|4062	55.00	4.09885931558935
ENSGALG00010015558|MPP1|1338	55.08	4.06024096385542
ENSGALG00010021125|LY75|5199	44.97	3.50480769230769
ENSGALG00010000789|ROPN1L|597	45.90	3.5
ENSGALG00010001995|LRRC1|1497	43.95	3.66
ENSGALG00010028881|SARDH|2706	61.01	4.18396226415094
ENSGALG00010008971|ANXA11|1551	48.10	3.625
ENSGALG00010019015|GSG1L|1578	48.80	3.53521126760563
ENSGALG00010008476|RNF166|735	63.81	5.32692307692308
ENSGALG00010028062||696	63.36	4.11111111111111
ENSGALG00010017452|ARMH4|2340	54.23	3.62096774193548
ENSGALG00010007988|TARBP1|4452	49.57	5.12568306010929
ENSGALG00010019617|ANO3|2889	42.19	3.29
ENSGALG00010000445|LHX5|1395	61.65	4.98019801980198
ENSGALG00010010156|IFNAR2|1056	41.48	3.37931034482759
ENSGALG00010017224||630	52.86	3.5625
ENSGALG00010018901|TCF7L2|1020	48.63	3.83673469387755
ENSGALG00010007169|QPCT|1305	53.56	4.45454545454545
ENSGALG00010023650||1284	57.48	3.75280898876404
ENSGALG00010027425|CFD|1659	62.69	4.41958041958042
ENSGALG00010020011|TLE3|2235	62.06	4.40217391304348
ENSGALG00010029653|CCT6A|1467	45.26	3.48979591836735
ENSGALG00010024679|MSL1|1617	64.94	5.84684684684685
ENSGALG00010023536||453	60.49	4.3125
ENSGALG00010001864||1128	63.92	4.14414414414414
ENSGALG00010021231|STN1|1098	47.45	4.34883720930233
ENSGALG00010020928|AACS|2232	48.30	4.22857142857143
ENSGALG00010016576|MRPS26|1413	60.93	4.47747747747748
ENSGALG00010024984|FAM159A|423	52.96	4.21739130434783
ENSGALG00010012992|HARS1|1506	55.31	3.84042553191489
ENSGALG00010029285|CUX1|4554	52.42	3.9765625
ENSGALG00010013651|TRAF3IP2|1599	52.16	3.61538461538462
ENSGALG00010021504|ODR4|1479	42.46	3.48717948717949
ENSGALG00010028039|STAB1|7392	53.17	3.90692640692641
ENSGALG00010003384|WDR17|3873	41.11	3.30188679245283
ENSGALG00010016305|DENND4C|5853	42.90	3.35195530726257
ENSGALG00010010790|GCM2|1416	50.56	3.79220779220779
ENSGALG00010030104|P4HB|1572	51.97	4.51282051282051
ENSGALG00010023058|PPARA|1407	41.15	3.18367346938776
ENSGALG00010027896|TOR4A|1596	56.27	4.09375
ENSGALG00010026498||5880	51.97	3.8961038961039
ENSGALG00010009650|KLHL29|2814	54.90	4.12290502793296
ENSGALG00010024473|RAVER2|1989	52.19	4.27450980392157
ENSGALG00010023518|METTL5|657	41.10	3.41176470588235
ENSGALG00010008097||1110	46.67	3.35416666666667
ENSGALG00010029218||447	51.68	3.87878787878788
ENSGALG00010026287|NASP|1248	49.28	3.98214285714286
ENSGALG00010001894||936	55.13	3.69354838709677
ENSGALG00010021448|SZT2|10581	55.55	3.79047619047619
ENSGALG00010012259|IL1RAPL2|2061	42.16	3.48076923076923
ENSGALG00010020382|MFAP2|891	60.49	4.02631578947368
ENSGALG00010028483|EXD3|2610	52.41	3.89705882352941
ENSGALG00010013842|CDK19|1368	49.05	4.27118644067797
ENSGALG00010022051|BAIAP2L1|1449	44.03	3.52727272727273
ENSGALG00010029636|SPATA20|2145	62.52	4.36144578313253
ENSGALG00010013805|HSPA4|2523	42.81	3.52873563218391
ENSGALG00010023984|FMNL1|3594	62.13	4.71484375
ENSGALG00010027228|SSPO|15747	68.86	4.48869346733668
ENSGALG00010017616|PDCD7|1305	64.83	5.63636363636364
ENSGALG00010019135|KIAA1841|2157	40.70	3.40677966101695
ENSGALG00010028580|PRUNE1|1194	69.18	4.83185840707965
ENSGALG00010024616|ARVCF|2700	50.85	3.75714285714286
ENSGALG00010004285|SLC18B1|1344	45.54	3.85714285714286
ENSGALG00010012893||372	40.32	3.375
ENSGALG00010016583|VPS41|2220	41.58	3.53125
ENSGALG00010008172|SNTB2|1476	69.72	5.05673758865248
ENSGALG00010022038|GAPDH|687	50.80	3.62162162162162
ENSGALG00010023545|PTPRT|4467	50.84	3.75308641975309
ENSGALG00010005127|GATA6|1419	69.77	5.99159663865546
ENSGALG00010017047||561	56.15	3.64705882352941
ENSGALG00010016340|RGS12|4557	42.70	3.45569620253165
ENSGALG00010012753|GTPBP1|2010	56.12	4.1921568627451
ENSGALG00010007108|MBOAT1|1533	41.23	3.45833333333333
ENSGALG00010029603|RHBDL3|1143	51.18	3.47540983606557
ENSGALG00010027996|GPX4|579	62.69	5.32558139534884
ENSGALG00010022470||1020	44.51	3.36363636363636
ENSGALG00010021102|GOLGA3|4248	46.02	3.43571428571429
ENSGALG00010003447|ZC2HC1A|1038	45.66	3.53846153846154
ENSGALG00010026696|CSRNP1|1764	57.09	3.93162393162393
ENSGALG00010009256|CREBRF|1983	44.33	3.45833333333333
ENSGALG00010001447|GFRAL|1650	43.88	3.59615384615385
ENSGALG00010014035|PSIP1|1680	41.85	3.51851851851852
ENSGALG00010026841||306	61.44	4
ENSGALG00010018378|ARPP21|2613	47.38	3.37984496124031
ENSGALG00010003879|CASP6|768	44.01	4.30434782608696
ENSGALG00010029354||897	62.99	4.7012987012987
ENSGALG00010016449|FMR1|1662	42.06	3.53703703703704
ENSGALG00010005264|ITIH2|3015	45.57	3.62162162162162
ENSGALG00010006538|TEK|3348	46.42	3.43283582089552
ENSGALG00010010215||663	43.44	3.46666666666667
ENSGALG00010004553|BATF|777	60.88	4.11320754716981
ENSGALG00010008151|SIPA1L2|5019	43.22	3.42105263157895
ENSGALG00010009159|PTK2|3417	48.20	3.74838709677419
ENSGALG00010001169||876	48.29	3.53846153846154
ENSGALG00010021705|CCDC18|3870	39.25	3.32307692307692
ENSGALG00010011117|SLC6A15|2130	41.41	3.47826086956522
ENSGALG00010024970|CAB39|1026	40.45	3.24137931034483
ENSGALG00010024909|SLC39A5|2067	72.57	5.37073170731707
ENSGALG00010018932|CDKN3|726	50.28	3.90322580645161
ENSGALG00010019052|PFN3|405	51.60	3.77777777777778
ENSGALG00010021795|NDRG3|1164	51.37	3.54237288135593
ENSGALG00010020392|SLC23A2|1977	45.37	3.51282051282051
ENSGALG00010002627|MRPS31|1092	46.15	4.02439024390244
ENSGALG00010013298|EPYC|999	41.74	3.31578947368421
ENSGALG00010015066|RUFY1|2025	44.15	3.6
ENSGALG00010009026|RAPGEF2|4941	45.09	3.50505050505051
ENSGALG00010010146|PHACTR1|1725	49.51	3.5421686746988
ENSGALG00010003511|UBXN2B|1002	44.81	4.6
ENSGALG00010022347|SEC11A|759	48.48	3.65714285714286
ENSGALG00010023066|TLR21|2919	60.53	4.16019417475728
ENSGALG00010009396|AUH|873	57.04	4.421875
ENSGALG00010007283|STOX2|2628	47.98	3.5625
ENSGALG00010024772|KIAA1324|2958	66.29	4.86770428015564
ENSGALG00010003042|TOX|1461	47.36	3.47619047619048
ENSGALG00010026120|C1QTNF5|744	64.38	4.54545454545455
ENSGALG00010007251|SPAST|1746	50.46	5.05128205128205
ENSGALG00010015691|EXOC3L4|2121	45.83	3.46428571428571
ENSGALG00010000502||408	64.22	4.23076923076923
ENSGALG00010013146|TNRC6B|5256	51.48	3.78859060402685
ENSGALG00010018601|CPNE4|1713	46.18	3.4
ENSGALG00010017447|CAPN13|2226	48.61	3.66666666666667
ENSGALG00010021575|ADGRL2|4179	45.47	3.59090909090909
ENSGALG00010029503||759	59.55	4.0188679245283
ENSGALG00010013048|WDR75|1674	47.55	3.87692307692308
ENSGALG00010020936|BET1L|336	51.49	3.56521739130435
ENSGALG00010007217|MSH3|957	44.51	4.7
ENSGALG00010025588||510	56.08	3.7741935483871
ENSGALG00010013604|FYN|1536	45.18	3.40909090909091
ENSGALG00010019443|NCKAP5|5991	42.40	3.44242424242424
ENSGALG00010021028||1050	66.86	4.47126436781609
ENSGALG00010007815||921	55.16	3.83333333333333
ENSGALG00010011318|PRPF4B|1272	43.47	4.04347826086957
ENSGALG00010027329|MINDY4|2274	45.16	3.41860465116279
ENSGALG00010018206|KIZ|1566	51.47	3.3780487804878
ENSGALG00010029477|FAM104A|492	54.27	3.92857142857143
ENSGALG00010003985|PRMT5|1956	68.40	5.60493827160494
ENSGALG00010028742||1092	52.84	4.36585365853659
ENSGALG00010021443|SNUPN|1098	61.57	4.73684210526316
ENSGALG00010004146|NAAA|1077	53.20	4.89285714285714
ENSGALG00010029194|DHRS11|768	53.78	4.20408163265306
ENSGALG00010018484|NLGN1|2505	43.75	3.59047619047619
ENSGALG00010022931|RDH5|960	64.27	4.30337078651685
ENSGALG00010021549|ANAPC16|432	59.49	4.5625
ENSGALG00010018348|TOGARAM1|4710	58.62	4.99675324675325
ENSGALG00010017424|APOD|564	52.30	3.68571428571429
ENSGALG00010029648|NIPSNAP2|999	52.85	5.07843137254902
ENSGALG00010005472|PFKP|1689	45.59	3.54285714285714
ENSGALG00010008290|FAM13A|1944	47.02	3.66265060240964
ENSGALG00010029375|JMJD6|1134	53.00	3.89655172413793
ENSGALG00010021358|MMP15|1944	64.40	4.80246913580247
ENSGALG00010023572|MYBL2|1932	50.83	3.56310679611651
ENSGALG00010020118|GNB1|1023	48.48	3.46296296296296
ENSGALG00010005464|SLC39A8|1353	45.75	4.40384615384615
ENSGALG00010010333|WAPL|3750	43.41	3.37984496124031
ENSGALG00010024616|ARVCF|2751	50.45	3.74468085106383
ENSGALG00010023240|PIWIL1|2559	42.95	3.54651162790698
ENSGALG00010015921|SNX21|1074	70.30	5.15789473684211
ENSGALG00010008468||753	68.39	5
ENSGALG00010003842|RASAL3|2649	66.55	4.896
ENSGALG00010015628|UBQLN1|1761	46.91	3.63513513513514
ENSGALG00010010987|MARCH7|2274	43.67	3.55555555555556
ENSGALG00010018594|BICRAL|3357	42.42	3.31395348837209
ENSGALG00010024662|MOB2|726	47.25	3.77272727272727
ENSGALG00010004249|USP45|2448	43.14	3.31578947368421
ENSGALG00010017450||3195	56.62	3.91
ENSGALG00010003875|AKAP8|2097	63.38	4.63243243243243
ENSGALG00010003300|CASP8AP2|5937	39.31	3.33333333333333
ENSGALG00010021246|PECR|858	49.07	4.8
ENSGALG00010001758|COL19A1|3411	52.18	3.75257731958763
ENSGALG00010024030|STAU1|1974	44.28	3.52173913043478
ENSGALG00010014258||927	54.48	4.01587301587302
ENSGALG00010029178|NOTUM|1695	62.42	5.7
ENSGALG00010008286|ANXA13|966	46.79	3.57142857142857
ENSGALG00010015782|ATG4A|1155	44.50	3.4468085106383
ENSGALG00010008308|WWP2|2673	59.52	4.06666666666667
ENSGALG00010007480|TENM3|8358	48.36	3.79268292682927
ENSGALG00010011331|PMCH|492	38.82	3.2
ENSGALG00010027208|UBXN6|1338	51.72	4.01408450704225
ENSGALG00010021626|ZNF142|5550	59.82	4.03439803439803
ENSGALG00010001155|CYB5A|387	52.97	4.66666666666667
ENSGALG00010014258||1086	54.70	4.05405405405405
ENSGALG00010028041||1335	66.82	4.54263565891473
ENSGALG00010023229|HKDC1|2856	48.70	3.66423357664234
ENSGALG00010011673|POP1|2838	46.65	3.76470588235294
ENSGALG00010022877|KYAT3|1308	41.51	3.54347826086957
ENSGALG00010004296|DSG1|3558	45.22	3.51937984496124
ENSGALG00010018328||345	55.07	3.39285714285714
ENSGALG00010022245|PIKFYVE|513	50.29	3.54166666666667
ENSGALG00010009444|NFIL3|1377	39.51	3.5
ENSGALG00010029353|GCGR|1503	60.61	4.32407407407407
ENSGALG00010011947|THAP1|678	48.97	4.125
ENSGALG00010019696||1524	48.56	3.76136363636364
ENSGALG00010024121|NRG4|351	44.73	3.15384615384615
ENSGALG00010010925|FBXO16|1197	48.45	3.32
ENSGALG00010023245|TANC2|5928	59.53	4.1943231441048
ENSGALG00010008999|TRAPPC9|3480	46.84	3.57931034482759
ENSGALG00010013482||1266	62.01	4.27272727272727
ENSGALG00010022942|NEU2|1242	51.61	3.76190476190476
ENSGALG00010018799||2889	62.86	4.26190476190476
ENSGALG00010019256|BBS9|2682	42.62	3.37662337662338
ENSGALG00010012771|ITGA2|3375	40.80	3.37634408602151
ENSGALG00010006463|SCO2|753	71.31	6.10769230769231
ENSGALG00010008210|CTDP1|2985	46.77	4.70526315789474
ENSGALG00010007500|MPHOSPH6|459	37.47	3.45454545454545
ENSGALG00010014149|LGALS2|393	48.60	4.04081632653061
ENSGALG00010028536|GPR107|1617	44.34	3.625
ENSGALG00010012163|PDP1|1668	44.30	3.53571428571429
ENSGALG00010016535|BNC2|2988	47.29	3.52755905511811
ENSGALG00010019534|PPP2R5A|1437	41.89	3.75
ENSGALG00010008081|TOP1MT|1764	49.21	3.61728395061728
ENSGALG00010024882|MYL6|519	63.39	5.42857142857143
ENSGALG00010003108|PPP1R3B|954	51.26	3.75925925925926
ENSGALG00010023328|TCEA2|924	50.22	4.02380952380952
ENSGALG00010027574|GNG7|558	68.82	5.45833333333333
ENSGALG00010003266||2649	57.46	3.85365853658537
ENSGALG00010026329||1359	66.74	4.44360902255639
ENSGALG00010010053|CHRNA2|2085	58.94	3.99358974358974
ENSGALG00010005379|DZIP1|1188	40.40	3.53571428571429
ENSGALG00010018944|NEFL|1647	61.51	4.64545454545455
ENSGALG00010008230|TRMU|1275	50.59	4.11864406779661
ENSGALG00010003750|CPB2|1266	42.18	3.47222222222222
ENSGALG00010013170|COL3A1|4302	57.32	3.90225563909774
ENSGALG00010017822|VWA3A|3315	41.30	3.23958333333333
ENSGALG00010027529|ACY1|1137	61.83	4.33684210526316
ENSGALG00010011966|SLC25A24|1767	46.18	3.71621621621622
ENSGALG00010011450|PTDSS1|1416	46.75	3.65671641791045
ENSGALG00010029647|RSAD1|1440	73.40	5.42068965517241
ENSGALG00010015647|PDZD2|7572	51.43	3.84635416666667
ENSGALG00010021817|EVI5|2604	43.01	3.39189189189189
ENSGALG00010005311|YME1L1|2169	42.60	3.33783783783784
ENSGALG00010024650|PRKAG1|1140	59.65	4.72972972972973
ENSGALG00010022743|ZNF326|1701	44.97	3.70491803278689
ENSGALG00010017399|CPXM1|2307	67.71	5.27
ENSGALG00010019587|CCNT2|2313	46.30	4.46753246753247
ENSGALG00010021772|TSN|690	54.06	4.38235294117647
ENSGALG00010005098||1635	44.77	3.47169811320755
ENSGALG00010010699|DNAJC27|786	53.94	4.04
ENSGALG00010017768|FOXN2|1314	46.12	3.33962264150943
ENSGALG00010029633|POLG2|1434	54.88	5.17948717948718
ENSGALG00010022778|GDF11|1101	63.31	4.68539325842697
ENSGALG00010021314|ZP3|1476	64.16	4.3206106870229
ENSGALG00010021609||3900	56.33	3.90875912408759
ENSGALG00010028865|STKLD1|1815	42.98	3.62962962962963
ENSGALG00010012673||2475	49.70	3.51327433628319
ENSGALG00010002972|ME1|1647	43.72	3.36206896551724
ENSGALG00010008399|INO80C|558	49.28	4.35714285714286
ENSGALG00010021504|ODR4|1512	41.73	3.48717948717949
ENSGALG00010004715|WDR27|2493	42.00	3.45945945945946
ENSGALG00010010071|GLT8D2|1005	44.88	3.62162162162162
ENSGALG00010002608|RPP38|960	46.67	3.84782608695652
ENSGALG00010005470|SEMA3A|2340	43.76	3.72941176470588
ENSGALG00010028554||528	62.88	3.75555555555556
ENSGALG00010015605|LDLRAP1|885	52.99	4.03846153846154
ENSGALG00010027292|KDM4B|645	46.20	3.61764705882353
ENSGALG00010021740|PDLIM1|1158	57.60	4.02469135802469
ENSGALG00010012358|STK10|2856	55.01	3.85119047619048
ENSGALG00010007965|EGLN1|1323	64.63	6.17894736842105
ENSGALG00010017183|NFYC|1113	55.71	3.73611111111111
ENSGALG00010029203|ALDOC|1095	62.92	4.64516129032258
ENSGALG00010017666|PCARE|3810	47.53	3.63297872340426
ENSGALG00010005488||720	60.28	4.09090909090909
ENSGALG00010010977|FARS2|1350	46.59	3.42622950819672
ENSGALG00010023149|ADGRD1|2658	43.83	3.45652173913043
ENSGALG00010001270|DRAP1|993	60.93	4.53012048192771
ENSGALG00010011340|PKNOX1|1206	43.53	3.40909090909091
ENSGALG00010006025|TNFAIP3|2367	51.12	3.56428571428571
ENSGALG00010013085|LYSMD3|945	49.84	5.27027027027027
ENSGALG00010009002||1578	63.18	3.89583333333333
ENSGALG00010007995|KIAA0319|3201	45.55	3.5047619047619
ENSGALG00010003815|RASAL3|3309	65.73	4.29375
ENSGALG00010017147|SRSF7L|687	58.37	4.45652173913043
ENSGALG00010028113|PIP5K1C|1923	54.60	3.95689655172414
ENSGALG00010018887|ADAMTS17|3327	51.88	4.12048192771084
ENSGALG00010013142|FAM81B|1089	46.83	3.475
ENSGALG00010002512|DAXX|1740	69.48	5.72142857142857
ENSGALG00010024707||579	58.20	4.19047619047619
ENSGALG00010008179|SEMA6A|2970	50.00	3.73619631901841
ENSGALG00010004398|COX18|954	55.45	4.6140350877193
ENSGALG00010001405||855	60.12	3.79411764705882
ENSGALG00010014291|OSTN|447	52.57	3.2962962962963
ENSGALG00010014537|GKAP1|1089	39.39	3.0625
ENSGALG00010005277|IPCEF1|1299	45.27	3.26415094339623
ENSGALG00010005562|HECTD1|7731	43.09	3.41975308641975
ENSGALG00010009479|MTBP|2715	44.01	3.76086956521739
ENSGALG00010000555|OTUB1|744	64.52	4.85454545454545
ENSGALG00010025849|OBSCN|23736	49.32	3.60268714011516
ENSGALG00010008298||1329	41.23	3.43243243243243
ENSGALG00010029738|TRPV2|2238	46.47	3.53571428571429
ENSGALG00010008184|PQLC1|765	47.84	3.86206896551724
ENSGALG00010016766|AOAH|855	51.58	3.64705882352941
ENSGALG00010006885|RHOU|768	52.34	4.23255813953488
ENSGALG00010018103|BTRC|2346	49.70	3.79646017699115
ENSGALG00010026003|NECTIN1|1572	57.12	3.97345132743363
ENSGALG00010018968|GLI2|4500	56.09	4.08305647840532
ENSGALG00010014225|ZMPSTE24|1398	44.64	3.68333333333333
ENSGALG00010027502|THOP1|2097	55.79	3.78294573643411
ENSGALG00010021740|PDLIM1|984	55.79	4.18032786885246
ENSGALG00010016994|ATL2|1626	45.08	3.94915254237288
ENSGALG00010009315|SLC26A3|2265	48.08	3.5188679245283
ENSGALG00010015123|CEP85L|2334	44.43	3.50684931506849
ENSGALG00010018641||1173	41.18	3.67567567567568
ENSGALG00010024438|RBL1|3186	48.27	3.83673469387755
ENSGALG00010029706|SSH2|4026	60.51	4.17554858934169
ENSGALG00010027869|NSMF|1542	50.84	3.95402298850575
ENSGALG00010029276|TUBD1|1260	43.41	3.63157894736842
ENSGALG00010030109|FBF1|3321	58.69	3.81132075471698
ENSGALG00010027888|PFKFB2|1902	60.67	5.368
ENSGALG00010005394|PHYH|1002	48.00	3.64
ENSGALG00010005660|UBAC2|1065	43.76	3.38461538461538
ENSGALG00010019713|NUDT14|714	45.52	3.56
ENSGALG00010002926|GALNTL6|627	47.69	3.82758620689655
ENSGALG00010010205|ARL5A|429	45.45	3.26666666666667
ENSGALG00010015205|BPIFB3|1686	57.89	3.8135593220339
ENSGALG00010018955|ZBTB48|1851	63.16	5.67460317460317
ENSGALG00010005991|FARP1|3315	47.06	3.58955223880597
ENSGALG00010016247|KIF26A|5721	48.89	3.65201465201465
ENSGALG00010024138|CBL|2733	53.17	3.91860465116279
ENSGALG00010021649|PXN|1692	55.56	3.79661016949153
ENSGALG00010028474|PEX19|816	70.71	5.66666666666667
ENSGALG00010021913||657	54.49	3.72972972972973
ENSGALG00010029576|ATP2A3|3000	58.60	4.04566210045662
ENSGALG00010027173|TLE5|594	60.10	4.15555555555556
ENSGALG00010026362|GGT2|1758	48.18	3.65432098765432
ENSGALG00010012723||1356	60.84	4.21100917431193
ENSGALG00010005448|MRPL57|909	60.84	4.73913043478261
ENSGALG00010025115|MGAT4C|1431	58.28	4.03157894736842
ENSGALG00010021169|CAMK2G|1725	49.22	3.56818181818182
